"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000188389",430.456684292721,-2.55335939447702,0.461236121077019,-5.53590509892145,3.09625194072026e-08,5.34981636494274e-06,"PDCD1","5133"
"ENSG00000072818",2718.74538559912,-2.330979949281,0.421857737869952,-5.52551189661852,3.28526314277085e-08,5.6433944660644e-06,"ACAP1","9744"
"ENSG00000126787",62.1739992944655,-3.56131258123481,0.64622541981649,-5.51094474470864,3.56912763865045e-08,6.09557486772059e-06,"DLGAP5","9787"
"ENSG00000134061",253.712114365459,-3.25504270304507,0.591327091179269,-5.50463990505427,3.69923596328758e-08,6.28147274547671e-06,"CD180","4064"
"ENSG00000261448",8.99045220074632,-3.67123018501041,0.667103048206559,-5.5032430070289,3.72867907777896e-08,6.29528868754612e-06,"LOC102723692","102723692"
"ENSG00000117091",569.454702781805,-2.48912767609729,0.452628565212359,-5.49927217900945,3.81362082600988e-08,6.36594581498803e-06,"CD48","962"
"ENSG00000178199",404.137486655828,-2.61542282573198,0.476172849634845,-5.49259124651401,3.96078791239911e-08,6.57446290223282e-06,"ZC3H12D","340152"
"ENSG00000186517",1767.2867854917,-2.25972755946971,0.411874509941698,-5.48644673298568,4.10099007906557e-08,6.73154738200396e-06,"ARHGAP30","257106"
"ENSG00000122188",236.813199713761,-2.60336508636428,0.475237021213304,-5.47803510702461,4.3007481696121e-08,6.94371067865351e-06,"LAX1","54900"
"ENSG00000267757",10.2996151566291,-2.85180016195423,0.520939576017982,-5.47433962255882,4.3914614274667e-08,7.01351996410439e-06,"EML2-AS1","100287177"
"ENSG00000174123",468.166955612227,-3.96139769256486,0.727149491149319,-5.44784496280614,5.09837679129137e-08,8.05543533024036e-06,"TLR10","81793"
"ENSG00000168071",3370.6160162599,-2.33270849720143,0.428348960464254,-5.44581337298727,5.15691847121312e-08,8.10459112502462e-06,"CCDC88B","283234"
"ENSG00000127074",130.324319885913,-4.50063211884094,0.828727401525527,-5.43077507821769,5.6109817298957e-08,8.72537190481571e-06,"RGS13","6003"
"ENSG00000237649",142.526467850507,-2.01867707309696,0.37238506170809,-5.42093999108746,5.92864608220023e-08,9.09016020068208e-06,"KIFC1","3833"
"ENSG00000100162",71.7300369544997,-2.68721099704772,0.496750743599701,-5.40957619423952,6.31740689405604e-08,9.52316857611121e-06,"CENPM","79019"
"ENSG00000167286",330.560691249528,-2.28833125410675,0.423803639825362,-5.39950826059379,6.68238073075217e-08,1.00222142675535e-05,"CD3D","915"
"ENSG00000137265",1005.06805259721,-2.96185541828952,0.54877266994232,-5.39723565060343,6.76754777108987e-08,1.00577597948385e-05,"IRF4","3662"
"ENSG00000238121",201.27591386959,-2.56550442021188,0.475352188457224,-5.39706029026254,6.77416299726819e-08,1.00577597948385e-05,"LINC00426","100188949"
"ENSG00000137101",691.000786289348,-2.05402426233286,0.380845398262178,-5.39332829464531,6.91644173638033e-08,1.01668252509002e-05,"CD72","971"
"ENSG00000167895",4332.52928405143,-2.65779555012178,0.494440277356302,-5.37536214552062,7.64289087829622e-08,1.11239829502532e-05,"TMC8","147138"
"ENSG00000173200",1754.13501804543,-2.6729371253033,0.498252154515153,-5.36462732991958,8.11165211944556e-08,1.1634314248599e-05,"PARP15","165631"
"ENSG00000197471",561.08676907193,-2.20028694582115,0.410468280114485,-5.36043112809463,8.30235749071547e-08,1.18503118077623e-05,"SPN","6693"
"ENSG00000165480",25.0816001552815,-2.75142684015478,0.514166954397764,-5.3512323509345,8.73572700483105e-08,1.22907519087971e-05,"SKA3","221150"
"ENSG00000171241",105.730415848199,-2.5384723371192,0.475175115594067,-5.34218281600371,9.18339680161684e-08,1.26881465807937e-05,"SHCBP1","79801"
"ENSG00000143851",1011.88017588393,-2.43886541312524,0.456917593215649,-5.33764829662443,9.4159881368479e-08,1.2939757464712e-05,"PTPN7","5778"
"ENSG00000146094",1017.41926039768,-2.06198696466682,0.387472008219417,-5.32164110161774,1.0283530161615e-07,1.40017134633675e-05,"DOK3","79930"
"ENSG00000079263",565.581059341779,-2.65720805214894,0.499454763105549,-5.32021766220977,1.03643177233512e-07,1.40469785070704e-05,"SP140","11262"
"ENSG00000130812",56.4481239223898,-2.5708736837369,0.483583041458734,-5.31630239964955,1.05897104499203e-07,1.42077610902775e-05,"ANGPTL6","83854"
"ENSG00000104814",1148.8016288276,-2.39954756476478,0.4514111291514,-5.31565885244266,1.0627209100898e-07,1.42077610902775e-05,"MAP4K1","11184"
"ENSG00000162739",801.363261795586,-2.69644851556325,0.507855675185596,-5.30947796256846,1.09939675434746e-07,1.45662674905606e-05,"SLAMF6","114836"
"ENSG00000112303",251.582723250127,-2.17975754424911,0.41052712803098,-5.309655307565,1.09832756889702e-07,1.45662674905606e-05,"VNN2","8875"
"ENSG00000136573",911.219979399182,-3.49125917109855,0.657983029228908,-5.30600185112672,1.120558197076e-07,1.47146722181366e-05,"BLK","640"
