"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000049239",7352.6672831665,-0.232416299296502,0.149120286256156,-1.55858270616019,0.119095178821546,0.793393010722124,"H6PD","9563"
"ENSG00000171621",2842.64063117274,0.0137049954457193,0.225832477208106,0.0606865567572463,0.951608838100879,0.994991118409333,"SPSB1","80176"
"ENSG00000171612",664.669070475556,0.0850664510166953,0.185126433776879,0.459504616824306,0.645871837427136,0.971578549328961,"SLC25A33","84275"
"ENSG00000188807",1175.79979561494,0.143948571045232,0.121978489173322,1.18011439574966,0.237954719789949,0.873932069263045,"TMEM201","199953"
"ENSG00000171608",2760.61884124521,-0.492125542272761,0.303673365706421,-1.62057525567958,0.10510876256718,0.777142820848701,"PIK3CD","5293"
"ENSG00000179840",4.31873526524821,-0.0845420691371177,0.931692381264651,-0.0907403246362956,0.92769892835604,0.992782209920807,"PIK3CD-AS1","644997"
"ENSG00000231789",147.950086215731,0.0800537113424582,0.275680123729514,0.290386228283196,0.77152077826469,0.980344868682112,"PIK3CD-AS2","101929074"
"ENSG00000171603",10432.3134410544,0.0702913604069592,0.117443547938154,0.598511894786885,0.549498424550033,0.958345616052084,"CLSTN1","22883"
"ENSG00000178585",2089.45972319896,-0.227539582475098,0.212298910887275,-1.07178874128052,0.283814931163388,0.889544265383674,"CTNNBIP1","56998"
"ENSG00000162441",806.883708958386,0.150469461974572,0.151189488843422,0.995237586459494,0.319620725188897,0.901263304254868,"LZIC","84328"
"ENSG00000173614",664.022601260109,0.206462116310804,0.197883980316583,1.04334932004348,0.296786536522417,0.894226350526379,"NMNAT1","64802"
"ENSG00000162444",892.712402132703,0.256132261063762,0.260158045024671,0.984525621875245,0.324857139949426,0.903192722023688,"RBP7","116362"
"ENSG00000130939",4414.95827033157,0.0740469088851884,0.143796129945518,0.514943683903341,0.606592373745712,0.96563940619869,"UBE4B","10277"
"ENSG00000054523",4728.09658978777,-0.200192918970172,0.118939553069834,-1.68314840440532,0.0923463660657848,0.76232734162027,"KIF1B","23095"
